# Nodes
25,2,52
25,3,83
25,4,61
25,5,26
25,6,80
25,7,95
25,8,47
25,9,51
25,10,41
25,11,93
25,13,7
25,14,38
25,15,25
25,16,90
25,17,53
25,18,23
25,19,34
25,20,30
25,21,30
25,22,26
25,23,81
25,26,70
25,27,10
25,28,70
25,29,15
25,31,23
25,32,39
25,33,25
25,34,95
25,35,29
25,36,6
25,37,54
25,38,84
25,39,72
25,40,11
26,1,31
26,2,2
26,3,77
26,4,23
26,5,99
26,6,69
26,7,67
26,8,24
26,10,76
26,11,100
26,12,49
26,13,44
26,14,46
26,15,44
26,17,31
26,19,59
26,21,19
26,22,77
26,23,99
26,24,85
26,25,51
26,27,26
26,28,96
26,29,11
26,30,53
26,31,6
26,32,15
26,33,62
26,34,75
26,35,35
26,36,67
26,38,31
26,39,37
26,40,67
27,1,53
27,2,3
27,3,71
27,4,17
27,5,4
27,6,5
27,7,17
27,8,19
27,9,89
27,10,64
27,12,64
27,13,81
27,14,95
27,15,65
27,16,79
27,17,67
27,18,1
27,19,6
27,21,49
27,22,86
27,23,36
27,24,7
27,25,98
27,26,99
27,28,4
27,29,96
27,30,53
27,31,88
27,33,89
27,34,62
27,35,39
27,36,58
27,37,87
27,38,72
27,39,4
27,40,80
28,1,56
28,2,35
28,3,92
28,4,96
28,5,87
28,6,54
28,7,12
28,8,3
28,9,55
28,10,65
28,11,32
28,12,30
28,13,67
28,14,68
28,15,44
28,16,57
28,17,41
28,18,37
28,20,61
28,21,32
28,22,26
28,23,95
28,24,33
28,26,87
28,27,29
28,29,38
28,30,31
28,32,95
28,33,91
28,34,56
28,35,27
28,37,95
28,38,93
28,39,82
28,40,75
29,2,10
29,4,84
29,5,36
29,6,29
29,7,88
29,8,29
29,9,2
29,10,51
29,11,27
29,12,56
29,13,89
29,14,62
29,16,28
29,17,40
29,18,45
29,19,94
29,20,18
29,21,29
29,23,39
29,24,23
29,25,98
29,26,50
29,27,38
29,28,50
29,30,28
29,31,53
29,32,16
29,33,49
29,34,34
29,35,36
29,36,91
29,37,79
29,38,16
29,39,67
30,1,81
30,2,97
30,3,54
30,4,64
30,5,43
30,6,43
30,7,75
30,8,28
30,9,49
30,10,83
30,11,36
30,12,93
30,13,21
30,14,95
30,15,59
30,16,13
30,17,51
30,18,99
30,19,33
30,20,93
30,21,17
30,22,64
30,23,55
30,24,19
30,25,24
30,26,39
30,27,76
30,28,18
30,29,8
30,31,72
30,32,82
30,33,56
30,34,56
30,35,57
30,36,39
30,37,55
30,38,33
30,39,34
30,40,38
31,2,14
31,4,72
31,5,43
31,6,54
31,7,59
31,9,62
31,10,94
31,11,100
31,12,33
31,13,79
31,14,57
31,15,45
31,16,99
31,18,72
31,21,86
31,23,26
31,24,66
31,26,17
31,27,78
31,28,31
31,29,96
31,30,65
31,32,52
31,33,46
31,34,11
31,35,45
31,36,84
31,37,68
31,38,13
31,39,4
31,40,32
32,1,82
32,2,27
32,3,91
32,4,41
32,5,70
32,6,10
32,7,36
32,8,79
32,9,22
32,10,67
32,11,97
32,12,6
32,13,71
32,14,100
32,15,67
32,16,14
32,17,30
32,18,48
32,19,95
32,20,75
32,21,32
32,22,1
32,23,47
32,24,8
32,25,40
32,27,48
32,29,49
32,30,24
32,31,91
32,34,92
32,35,43
32,36,11
32,37,100
32,38,20
32,39,36
32,40,48
33,1,35
33,3,89
33,4,46
33,6,67
33,7,72
33,8,10
33,9,53
33,10,16
33,11,39
33,14,74
33,15,42
33,16,19
33,17,82
33,18,85
33,19,99
33,20,56
33,21,13
33,23,46
33,24,50
33,25,27
33,26,16
33,28,13
33,29,61
33,30,73
33,31,45
33,32,37
33,34,57
33,35,6
33,36,79
33,37,1
33,38,78
33,39,91
34,1,9
34,2,94
34,3,33
34,4,24
34,5,44
34,7,57
34,9,58
34,10,46
34,11,5
34,12,39
34,13,59
34,14,99
34,15,62
34,17,57
34,18,12
34,19,46
34,20,8
34,21,71
34,22,94
34,23,58
34,24,42
34,25,73
34,27,60
34,29,32
34,30,78
34,31,76
34,32,33
34,33,48
34,36,99
34,37,28
34,38,3
34,39,21
34,40,27
35,1,76
35,2,83
35,3,74
35,4,94
35,5,93
35,6,21
35,7,81
35,8,77
35,10,2
35,11,37
35,12,50
35,14,76
35,16,13
35,17,90
35,18,95
35,20,25
35,21,35
35,22,39
35,23,90
35,24,74
35,25,21
35,26,24
35,28,80
35,29,33
35,31,68
35,32,44
35,34,89
35,37,52
35,38,79
35,39,77
35,40,20
36,1,90
36,2,21
36,3,3
36,4,70
36,6,25
36,7,97
36,8,51
36,10,28
36,11,1
36,12,20
36,13,41
36,14,76
36,16,29
36,17,21
36,18,98
36,19,86
36,20,44
36,21,32
36,22,38
36,24,35
36,25,34
36,27,12
36,29,66
36,30,73
36,31,16
36,33,78
36,34,86
36,35,46
36,37,4
36,38,43
36,39,49
36,40,77
37,1,61
37,3,43
37,5,47
37,6,51
37,8,82
37,9,91
37,10,77
37,11,15
37,12,87
37,13,98
37,14,23
37,15,56
37,16,11
37,17,89
37,18,85
37,20,92
37,21,31
37,22,23
37,23,72
37,24,94
37,25,48
37,26,99
37,27,37
37,29,76
37,30,50
37,31,68
37,33,78
37,35,5
37,36,61
37,38,39
37,39,92
37,40,77
38,1,38
38,2,25
38,3,66
38,4,82
38,5,90
38,6,31
38,7,15
38,9,70
38,10,85
38,12,33
38,13,42
38,14,75
38,15,12
38,16,46
38,17,5
38,18,62
38,19,26
38,20,71
38,21,64
38,22,10
38,23,12
38,24,6
38,25,99
38,26,7
38,27,28
38,28,18
38,29,98
38,30,42
38,31,92
38,33,11
38,34,39
38,35,63
38,36,30
38,40,44
39,1,98
39,2,76
39,3,41
39,4,69
39,5,57
39,6,1
39,7,67
39,8,5
39,9,100
39,10,90
39,11,79
39,12,10
39,16,44
39,18,43
39,19,81
39,20,85
39,21,59
39,23,26
39,24,80
39,25,2
39,26,13
39,27,72
39,28,56
39,29,71
39,31,8
39,33,65
39,34,88
39,35,69
39,36,10
39,37,87
39,38,59
39,40,13
40,2,86
40,3,40
40,4,30
40,5,28
40,6,28
40,7,84
40,8,90
40,9,22
40,11,1
40,12,2
40,13,32
40,14,65
40,17,83
40,18,3
40,19,98
40,20,55
40,21,76
40,22,74
40,24,17
40,25,89
40,26,45
40,27,47
40,28,20
40,29,21
40,30,83
40,31,79
40,33,36
40,34,10
40,35,68
40,36,44
40,37,68
40,38,75
