# Nodes
11,34,51
11,35,9
11,36,17
11,37,64
11,38,94
11,39,46
11,40,4
12,1,85
12,2,87
12,3,17
12,4,1
12,5,12
12,6,44
12,7,72
12,8,56
12,11,9
12,15,64
12,16,16
12,19,57
12,20,70
12,21,42
12,22,94
12,23,36
12,24,41
12,25,39
12,26,23
12,27,58
12,28,87
12,29,86
12,30,59
12,31,78
12,32,38
12,33,43
12,35,64
12,36,13
12,37,70
12,38,47
12,40,54
13,2,70
13,3,76
13,4,33
13,6,51
13,7,92
13,8,56
13,9,27
13,11,5
13,12,81
13,14,29
13,15,74
13,18,28
13,19,94
13,21,24
13,22,11
13,23,43
13,24,83
13,25,81
13,26,22
13,27,3
13,28,67
13,29,87
13,30,19
13,31,23
13,32,77
13,33,33
13,34,20
13,35,100
13,36,28
13,37,51
13,38,66
13,39,14
13,40,96
14,1,17
14,5,39
14,6,79
14,7,84
14,9,1
14,10,40
14,11,65
14,15,77
14,16,79
14,17,59
14,18,13
14,19,6
14,20,43
14,22,44
14,23,20
14,24,15
14,25,38
14,26,75
14,27,95
14,28,83
14,29,54
14,30,100
14,31,56
14,32,66
14,33,14
14,34,14
14,35,47
14,36,52
14,38,23
15,1,100
15,2,63
15,3,90
15,4,53
15,5,66
15,6,5
15,7,27
15,8,58
15,9,51
15,10,84
15,11,29
15,13,23
15,17,61
15,18,95
15,19,92
15,20,49
15,21,71
15,22,46
15,23,24
15,24,23
15,26,25
15,28,89
15,29,71
15,30,84
15,31,94
15,32,40
15,33,15
15,34,48
15,36,32
15,38,15
15,39,86
16,2,65
16,3,32
16,4,56
16,6,87
16,7,96
16,8,23
16,9,53
16,10,10
16,11,30
16,12,59
16,13,2
16,14,32
16,15,2
16,17,96
16,18,65
16,19,33
16,20,91
16,21,86
16,23,99
16,24,85
16,26,37
16,29,36
16,30,35
16,31,47
16,32,83
16,34,60
16,35,39
16,36,46
16,37,64
16,38,40
16,39,41
16,40,72
17,2,13
17,3,63
17,4,80
17,5,64
17,9,22
17,11,5
17,13,73
17,14,38
17,15,99
17,16,7
17,18,15
17,19,55
17,21,33
17,22,60
17,24,81
17,25,71
17,26,33
17,27,10
17,28,70
17,29,2
17,30,90
17,31,18
17,32,59
17,33,21
17,36,42
17,37,47
17,38,38
17,39,60
17,40,26
18,1,20
18,2,20
18,3,42
18,4,70
18,5,88
18,6,25
18,7,31
18,8,71
18,9,83
18,10,68
18,11,49
18,12,27
18,13,16
18,14,70
18,15,60
18,16,74
18,17,71
18,19,44
18,20,79
18,21,55
18,22,64
18,23,50
18,24,46
18,25,95
18,26,39
18,27,90
18,28,47
18,29,18
18,30,80
18,31,85
18,32,28
18,33,94
18,34,41
18,35,74
18,36,28
18,37,76
18,38,15
18,39,31
18,40,36
19,1,55
19,2,27
19,3,44
19,4,68
19,5,82
19,6,48
19,7,96
19,8,23
19,10,29
19,11,77
19,12,28
19,13,81
19,14,76
19,15,70
19,16,98
19,17,24
19,18,83
19,20,19
19,21,84
19,22,12
19,23,29
19,24,94
19,25,52
19,27,74
19,29,69
19,30,12
19,31,5
19,32,95
19,33,17
19,34,9
19,37,18
19,39,12
19,40,47
20,1,12
20,2,16
20,3,60
20,4,79
20,5,25
20,6,64
20,7,55
20,8,40
20,9,18
20,10,32
20,11,4
20,12,16
20,13,77
20,14,100
20,15,4
20,16,59
20,18,10
20,19,15
20,21,41
20,22,40
20,23,46
20,24,6
20,25,42
20,26,98
20,27,85
20,28,87
20,29,62
20,30,87
20,32,27
20,33,25
20,34,25
20,35,100
20,36,68
20,37,95
20,38,78
20,39,45
20,40,28
21,1,5
21,2,87
21,3,12
21,4,77
21,6,76
21,7,70
21,8,38
21,9,7
21,10,54
21,12,99
21,13,2
21,14,89
21,15,69
21,17,95
21,18,11
21,19,47
21,20,14
21,22,42
21,23,25
21,24,35
21,26,71
21,27,37
21,30,57
21,31,29
21,32,46
21,33,94
21,34,2
21,35,9
21,36,40
21,39,7
22,1,16
22,2,88
22,4,69
22,5,23
22,7,46
22,8,16
22,9,39
22,10,62
22,11,44
22,12,26
22,13,24
22,14,18
22,15,19
22,16,35
22,17,90
22,18,7
22,23,33
22,24,42
22,25,35
22,26,37
22,27,39
22,28,27
22,29,63
22,30,29
22,31,5
22,32,65
22,34,39
22,35,2
22,36,59
22,37,56
22,38,12
22,39,48
22,40,7
23,1,3
23,2,16
23,3,5
23,4,9
23,5,16
23,6,7
23,9,61
23,10,61
23,11,42
23,12,28
23,13,22
23,14,78
23,15,12
23,17,36
23,18,27
23,19,66
23,20,85
23,21,58
23,22,76
23,24,10
23,25,42
23,26,72
23,27,77
23,29,53
23,30,78
23,31,9
23,32,75
23,33,50
23,34,77
23,35,73
23,36,38
23,37,8
23,38,83
23,39,71
23,40,59
24,2,93
24,4,42
24,5,88
24,7,46
24,9,43
24,11,57
24,12,43
24,13,23
24,14,50
24,15,13
24,16,31
24,17,39
24,18,45
24,19,43
24,20,48
24,22,77
24,23,66
24,25,72
24,26,6
24,27,61
24,28,16
24,29,3
24,30,34
24,31,72
24,32,96
24,34,83
24,35,100
24,36,89
24,37,8
24,38,80
24,39,55
24,40,30
25,2,67
25,3,79
25,4,43
25,5,16
25,6,62
25,7,50
25,8,87
25,9,95
25,11,22
25,12,34
25,13,73
25,14,91
25,15,85
25,16,34
25,18,92
25,19,34
25,20,90
25,21,40
25,22,98
25,23,82
25,24,54
25,26,4
25,27,43
25,28,38
25,30,89
25,31,75
25,32,26
25,33,21
25,34,10
25,35,12
25,36,64
25,37,71
25,38,67
25,39,47
25,40,48
26,1,47
26,2,81
26,3,91
26,4,79
26,5,56
26,6,44
26,7,16
26,8,1
26,9,51
26,10,93
26,11,24
26,12,24
26,13,20
26,14,55
26,15,61
26,16,17
26,17,8
26,18,93
26,19,35
26,20,57
26,21,50
26,22,16
26,23,31
26,24,14
26,25,59
26,27,74
26,28,20
26,30,92
26,31,18
26,32,85
26,33,38
26,34,75
26,36,9
26,37,81
26,40,79
27,2,54
27,3,82
27,4,95
27,5,4
27,6,97
27,7,95
27,8,75
27,9,62
27,10,90
27,11,97
27,12,7
27,13,54
27,17,15
27,18,8
27,19,85
27,20,73
27,21,51
27,22,9
27,23,26
27,24,86
27,25,53
27,26,63
27,28,29
27,29,15
27,30,35
27,31,59
27,32,16
27,34,89
27,35,62
27,36,48
27,37,63
27,38,58
27,39,60
27,40,10
28,1,20
28,2,86
28,3,50
28,4,3
28,5,67
28,7,59
28,8,48
28,9,28
28,10,66
28,11,19
28,12,86
28,13,29
28,14,69
28,15,60
28,17,18
28,18,85
28,19,68
28,20,90
28,21,20
28,23,3
28,24,30
28,25,16
28,27,72
28,29,3
28,30,84
28,31,90
28,32,22
28,33,28
28,34,64
28,35,61
28,36,73
28,37,15
28,38,70
28,39,54
28,40,27
29,3,61
29,4,85
29,5,92
29,7,44
29,8,6
29,9,25
29,10,91
29,11,84
29,12,61
29,13,53
29,14,85
29,15,84
29,16,73
29,17,29
29,18,39
29,19,28
29,20,30
29,21,64
29,23,78
29,24,44
29,25,29
29,27,17
29,31,84
29,32,98
29,33,61
29,34,42
29,35,60
29,36,98
29,37,82
29,38,27
29,39,13
29,40,91
30,2,72
30,3,26
30,4,6
30,5,1
30,6,14
30,7,7
30,8,1
30,9,6
30,10,81
30,11,31
30,12,93
30,13,21
30,14,55
30,15,75
30,16,80
30,17,17
30,18,95
30,19,43
30,20,10
30,22,67
30,23,57
30,24,53
30,25,52
30,26,96
30,27,51
30,28,26
30,29,75
30,31,80
30,32,70
30,33,26
30,34,51
30,35,64
30,36,1
30,37,39
30,38,26
30,39,84
30,40,36
31,1,68
31,2,80
31,4,94
31,5,46
31,6,19
31,7,8
31,8,13
31,9,73
31,10,38
31,12,100
31,13,4
31,14,100
31,15,92
31,17,89
31,18,47
31,19,40
31,20,96
31,21,9
31,22,18
31,23,22
31,24,55
31,25,67
31,26,84
31,27,73
31,29,58
31,30,66
31,32,38
31,33,33
31,34,2
31,36,92
31,37,3
31,38,30
31,39,83
31,40,72
32,2,56
32,3,53
32,4,48
32,6,17
32,7,47
32,8,98
32,9,86
32,10,27
32,11,22
32,12,27
32,13,83
32,14,17
32,15,84
32,17,81
32,18,100
32,19,42
32,21,99
32,23,31
32,25,39
32,26,7
32,27,98
32,28,91
32,29,14
32,31,30
32,33,72
32,35,70
32,36,80
32,37,30
32,38,89
32,39,37
32,40,33
33,1,56
33,2,83
33,3,42
33,4,41
33,5,66
33,6,63
33,7,9
33,8,16
33,9,22
33,10,62
33,12,56
33,13,89
33,15,10
33,16,64
33,17,63
33,19,73
33,20,2
33,21,3
33,22,42
33,23,61
33,26,36
33,28,9
33,29,39
33,30,90
33,31,46
33,32,18
33,34,32
33,37,47
33,38,36
33,39,5
33,40,93
34,1,45
34,2,18
34,3,26
34,4,46
34,5,95
34,6,70
34,7,66
34,8,66
34,9,3
34,10,73
34,11,59
34,12,66
34,13,98
34,14,99
34,17,92
34,18,28
34,19,59
34,20,82
34,21,11
34,23,82
34,24,50
34,25,61
34,26,1
34,27,29
34,28,28
34,29,72
34,30,51
34,31,14
34,32,29
34,35,24
34,36,51
34,37,29
34,38,93
34,39,94
34,40,25
35,1,76
35,2,41
35,3,63
35,4,51
35,5,32
35,6,10
35,7,17
35,8,66
35,9,74
35,10,52
35,11,70
35,12,27
35,13,63
35,14,64
35,15,7
35,16,84
35,17,48
35,18,19
35,19,76
35,20,56
35,21,3
35,22,5
35,23,37
35,24,40
35,26,70
35,27,99
35,28,48
35,30,52
35,31,38
35,32,51
35,33,49
35,36,10
35,38,79
35,39,96
35,40,20
36,1,78
36,2,38
36,3,44
36,4,99
36,5,87
36,6,20
36,7,81
36,8,20
36,9,87
36,11,81
36,12,94
36,13,41
36,15,71
36,16,35
36,17,46
36,18,82
36,19,61
36,20,58
36,21,26
36,22,71
36,23,43
36,24,56
36,25,52
36,27,11
36,28,16
36,29,38
36,30,22
36,31,58
36,32,12
36,33,79
36,34,91
36,35,86
36,37,45
36,38,100
37,1,28
37,2,26
37,3,54
37,5,17
37,6,81
37,7,68
37,8,57
37,9,7
37,10,89
37,11,17
37,12,3
37,13,71
37,15,62
37,16,99
37,17,38
37,19,43
37,20,11
37,21,43
37,22,86
37,23,58
37,24,22
37,25,100
37,27,60
37,28,15
37,29,87
37,30,32
37,31,23
37,32,51
37,33,41
37,34,53
37,35,44
37,36,26
37,38,21
37,39,20
37,40,88
38,1,1
38,2,88
38,3,14
38,4,33
38,5,15
38,6,6
38,7,60
38,8,95
38,9,57
38,10,26
38,11,36
38,12,20
38,13,67
38,14,92
38,15,87
38,16,77
38,17,62
38,18,54
38,19,48
38,20,71
38,21,37
38,22,41
38,23,18
38,24,16
38,25,33
38,26,99
38,27,15
38,28,38
38,29,42
38,30,51
38,31,95
38,32,80
38,33,7
38,34,1
38,35,48
38,36,93
38,39,99
38,40,36
39,1,53
39,2,76
39,3,82
39,4,80
39,5,72
39,6,12
39,7,24
39,8,49
39,10,49
39,11,68
39,14,62
39,15,74
39,17,16
39,19,84
39,20,78
39,22,71
39,23,53
39,24,66
39,25,49
39,26,47
39,27,89
39,29,68
39,30,98
39,31,24
39,32,45
39,33,69
39,34,58
39,35,100
39,36,67
39,38,76
40,1,24
40,2,70
40,3,5
40,4,81
40,5,55
40,6,93
40,7,96
40,8,85
40,9,87
40,10,30
40,11,57
40,12,91
40,13,97
40,15,74
40,16,72
40,17,57
40,19,100
40,21,22
40,22,74
40,23,70
40,24,47
40,25,2
40,27,93
40,28,8
40,29,62
40,31,84
40,32,3
40,34,82
40,35,97
40,37,100
40,38,26
40,39,85
